file_name,text,summary,model
2020-04-14_6_111459327241.json,"In der Oltner Klarastrasse, wenige Gehminuten vom Bahnhof entfernt, ereignete sich am Samstagabend ein Brand - allerdings kein gewöhnlicher: Ursache waren Chemikalien, mit denen zwei Teenager im Keller eines Mehrfamilienhauses experimentierten. Dabei kam es zu einer Verpuffung - eine schlagartig auftretende Druckwelle, die durch das Zünden einer explosionsfähigen Atmosphäre entsteht. Den Vorfall bekamen auch die Anwohner mit. «Ich hörte einen dumpfen Knall und jemand, der um Hilfe schrie», sagt eine Frau aus der Liegenschaft nebenan. Als sie aus dem Fenster blickte, habe sie den Rauch gesehen. Kurz darauf waren Feuerwehr, Ambulanz und Polizei vor Ort. «Zahlreiche Einsatzfahrzeuge standen in der Strasse, Schläuche waren ausgelegt, Leute mit Atemschutzflaschen rannten herum - es war ein Riesen-Puff», sagt eine weitere Nachbarin. Warum hat es geknallt? Mit welchen chemischen Stoffen die beiden Freunde im Alter von 14 und 15 Jahren herumtüftelten, ist derzeit nicht bekannt. Einem Gerücht zufolge soll Phospor zum Einsatz gekommen sein. Doch auch über eine Sprühdose und Feuer wird im Quartier gemunkelt. Nicht einmal der Bruder eines der Opfer wusste, wie es zur Mini-Explosion gekommen ist. «Ich war nicht zuhause, als es passiert ist», gibt er an. Sein Bruder befinde sich nun in einer Spezialklinik in Zürich. «Er hat Verbrennungen zweiten Grades erlitten», so der Jugendliche. «Ich gehe ihn heute noch besuchen.» Auch Mutter musste ins Spital Einen der Buben habe es am Arm erwischt, sagt eine Bewohnerin auf der gegenüberliegenden Strassenseite. «Meine Tochter hat ihn nach dem Unfall gesehen. Die Verbrennungen sahen schlimm aus», so die Frau mittleren Alters. Eine dritte Person, eine 55-jährige Frau, wurde mit Verdacht auf Rauchvergiftung ins Spital eingeliefert. Es handelt es sich dabei um die Mutter eines der Buben. Beim Vorfall entstand kein Sachschaden. Zur Klärung der genauen Umstände hat die Jugendanwaltschaft eine Untersuchung eingeleitet.","In Olten ist in der Klarastrasse ein Brand durch Chemikalienexplosion ausgelöst worden, verursacht durch zwei experimentierende Teenager im Keller eines Mehrfamilienhauses. Die Anwohner hörten einen dumpfen Knall und Schreie um Hilfe, es entstand Rauch und es wurden Verletzte gemeldet, darunter beide Teenager mit Verbrennungen und eine Mutter mit Verdacht auf Rauchvergiftung. Die Jugendanwaltschaft hat eine Untersuchung eingeleitet, der entstandene Sachschaden hielt sich in Grenzen.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-04-15_6_609835997721.json,"Für einige Utensilien, die wir in unserem Alltag brauchen, wissen wir die richtige Bezeichnung nicht auf Anhieb. Oder wussten Sie, was eine Saugglocke oder Pinke ist? Testen Sie Ihr Wissen in der Bildstrecke.","Der Artikel präsentiert eine Bildergalerie mit verschiedenen Alltagsgegenständen, für die häufig die falschen Bezeichnungen verwendet werden. Ein Beispiel ist die ""Saugglocke"", die eigentlich ""Penisexpander"" heißt. Der Artikel fordert die Leser heraus, ihr Wissen zu testen und die richtigen Bezeichnungen zu kennen.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-09-30_6_813759451487.json,"Manchmal wartet Sandro Schmuki schon kurz nach fünf Uhr morgens auf den Zug. In den kalten Monaten setzt sich der Maler während der rund zehn Minuten gerne in das Wartehäuschen. Als es ihn am Montag erstmals wieder in das warme Plätzchen auf dem Perron vom Bahnhof Pfäffikon SZ zog, stand er jedoch vor geschlossenen Türen. «Gestützt auf den Massnahmen des Bundesamtes für Gesundheit (BAG) bleibt dieser Wartesaal bis auf weiteres geschlossen. Wir danken für Ihr Verständnis», informiert ein Schild an der Glasscheibe des Eingangs. «Es ist jetzt morgens wieder recht kalt und sehr unangenehm, wenn man frierend auf dem Perron stehen muss», klagt der Leser-Reporter. Erkältet sei er schon länger. «Da ich am Montag und am Dienstag nicht in das Häuschen gehen konnte und fror, hat sich meine Erkältung noch verstärkt.» Ansteckungsgefahr sei im Zug höher Die Massnahme verstehe er nicht, sagt Schmuki. «Im Zug, wo man viel enger beieinandersitzt, kann man sich viel leichter mit dem Coronavirus anstecken als in einem Wartehäuschen.» Überfüllt seien diese ohnehin nie. Als inakzeptabel erachte er das geschlossene Häuschen gerade auch für ältere Menschen. «Können sie nicht mehr gut stehen, sind sie froh, wenn sie sich an einem warmen Ort hinsetzen können.» Auch bei Pendlervertretern sorgen die geschlossenen Wartesäle für Fragezeichen. Die meisten seien mittlerweile relativ gross und gut durchlüftet, sagt Andreas Schlittler, Präsident des Glarner Pendlervereins. Auch könnten Pendler zur Sicherheit vor einer Ansteckung in den Häuschen noch eine Maske tragen. «Daher sehe ich in den Wartehäuschen keine grössere Ansteckungsgefahr als etwa in den Zügen.» Er gehe davon aus, dass einige Pendler den Zugang zu den Wartesälen vermissten. Schlittler schlägt vor: «Wenn es kalt ist, kann man die Wartezeit bei grösseren Zugverspätungen auch gut bei einem Kaffee im Kiosk oder Bahnhofbuffet überbrücken.» Generell empfehle er, «just in time» auf den Zug zu gehen. Die immer besser aufeinander abgestimmten ÖV-Verbindungen böten dafür gute Voraussetzungen. Öffnung ab Mitte Oktober Doch für «Gfrörlis» gibt es Hoffnung. Laut Martin Meier, Mediensprecher der SBB, wurden die Wartehäuschen auf den Perrons infolge der Corona-Krise schweizweit geschlossen. «Sie werden voraussichtlich Mitte Oktober, im Hinblick auf die kalte Jahreszeit, wieder öffnen.» Personen, die sich darin aufhielten, müssten eine Hygienemaske tragen. Bereits seit dem 8. Juni wieder geöffnet seien die Wartesäle in den Bahnhöfen, sagt Meier. «Diejenigen auf den Perrons blieben geschlossen, weil aufgrund der Grösse die Abstandsregeln nicht gewährleistet werden konnten.»","Sandro Schmuki, ein Leser-Reporter, ist verärgert darüber, dass das Wartehäuschen am Bahnhof Pfäffikon SZ immer noch geschlossen ist. Trotz niedriger Infektionsgefahr im Freien und geringer Besucherzahl in Wartehäuschen, hält das BAG an seiner Entscheidung fest. Schmuki kritisiert insbesondere die Härte für ältere Menschen, die sich setzen möchten, anstatt zu stehen. Andreas Schlittler, Präsident des Glarner Pendlervereins, sieht ebenfalls keine höhere Ansteckungsgefahr in Wartehäuschen im Vergleich zu Zügen und empfiehlt, die Wartezeit bei Verspätungen in Kiosken oder Buffets zu überbrücken. Laut SBB werden die Wartehäuschen voraussichtlich Mitte Oktober wieder öffnen, und Personen müssen dann eine Hygienemaske tragen, wenn sie sich darin aufhalten.",mistralai/Mixtral-8x7B-Instruct-v0.1
2021-06-21_6_632387915354.json,"In einer Menschenmasse ohne Maske tanzen und um die Welt reisen: Impfungen versprechen die Rückkehr zur Normalität. Auch in der Arbeitswelt wird die Corona-Impfung immer mehr zum Thema. So will etwa der Schweizer Starkoch Daniel Humm in New York nur Geimpfte einstellen. Er ist damit kein Einzelfall: Die Personalagentur Flight Crew International (FCI) mit Sitz in den USA sucht ebenfalls explizit nach geimpften Pilotinnen und Piloten. Neben einer aktuellen Pilotenlizenz müssen Bewerberinnen und Bewerber vollständig geimpft sein, wie es in der Stellenausschreibung auf LinkedIn heisst. Swiss empfiehlt Impfung dringend In der Schweiz ist es nicht erlaubt, Angestellte zu einer Impfung zu zwingen. Allerdings steigt auch hierzulande der Druck auf Arbeitnehmende, sich impfen zu lassen.  So spricht etwa die Swiss eine dringende Impfempfehlung für die gesamte Belegschaft aus. Ob auch bei der Swiss eine Corona-Impfung zur Voraussetzung für eine Bewerbung wird, hänge von den nationalen und internationalen Vorschriften zur Einreise der Mitarbeitenden ab, erklärt eine Sprecherin. Zurzeit sei es aber keine Bewerbungsvoraussetzung. Die rechtliche Grundlage fehlt Dass Impfungen zur Voraussetzung für einen Job werden, ist nicht undenkbar. «Das Thema ist eine rechtliche Grauzone», erklärt Roger Rudolph, Experte für Arbeitsrecht und Professor an der Universität Zürich. Es fehle eine klare rechtliche Grundlage. Auch gebe es kaum Rechtsprechungen dazu. Es hänge vom Einzelfall ab, ob von Arbeitnehmenden eine Impfung verlangt werden kann. Bei Pflegepersonal, das mit verletzlichen Patientinnen und Patienten Kontakt habe, sei das denkbar. «Heikler ist es, von Personen eine Impfung zu verlangen, die zum Beispiel alleine in einem Büro arbeiten», so Rudolph. In der Flugbranche könne eine Impfung durchaus nötig werden - sobald die Covid-Impfung ein Muss für die Einreise in gewisse Länder wird. «Wer eine beruflich zwingend erforderliche Impfung verweigert, kann zwar nicht dazu gezwungen werden, doch droht in diesem Fall eine Versetzung oder gar eine Entlassung», sagt Rudolph.","Der Schweizer Starkoch Daniel Humm in New York und die Personalagentur Flight Crew International (FCI) in den USA suchen explizit nach geimpften Mitarbeitenden, während in der Schweiz das Swiss Unternehmen eine dringende Impfempfehlung für die Belegschaft ausgesprochen hat. Eine Impfpflicht für Arbeitnehmende ist rechtlich gesehen eine Grauzone, da es an einer klaren rechtlichen Grundlage und an Rechtsprechungen mangelt. Ob eine Impfung zur Voraussetzung für einen Job gemacht werden kann, hängt laut Roger Rudolph, einem Experten für Arbeitsrecht, vom Einzelfall ab. In bestimmten Berufen wie dem Pflegepersonal oder der Flugbranche könnte eine Impfung aufgrund von Einreisebestimmungen notwendig werden. Wer eine beruflich notwendige Impfung verweigert, kann nicht dazu gezwungen werden, muss aber mit Konsequenzen wie Versetzung oder Entlassung rechnen.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-04-14_6_674628380513.json,"Wie in einem Video des öffentlichen israelischen Senders Kan 11 zu sehen war, näherte sich ein Sicherheitsmitarbeiter Regierungschef Benjamin Netanyahu bei einer Wahlkampfveranstaltung in der Stadt Aschkalon und informierte ihn über den Alarm. Netanyahu grüsste die rund hundert Anhänger seiner Likud-Partei und wurde zusammen mit seiner Frau Sara umgehend in Sicherheit gebracht. Nach Angaben der israelischen Armee wurde ein Geschoss aus dem Gazastreifen in Richtung Israel abgefeuert. Das israelische Raketenabwehrsystem «Iron Dome» habe die Rakete aber rechtzeitig abgefangen. Demnach ertönten unter anderem in Aschkalon Alarmsirenen wegen des Beschusses. Netanyahu machte in Aschkalon Wahlkampf im parteiinternen Entscheid über den Vorsitz der rechtsgerichteten Likud-Partei. Die Mitglieder bestimmen am Donnerstag einen neuen Vorsitzenden. Der unter Korruptionsanklage stehende Regierungschef wird von dem früheren Minister Gideon Saar herausgefordert. Der Sieger der Abstimmung wird Spitzenkandidat des Likud bei der vorgezogenen Neuwahl im März. Der Gazastreifen wird seit 2007 von der radikalislamischen Hamas kontrolliert. Seither gab es bereits drei kriegerische Auseinandersetzungen zwischen der Hamas und Israel. (roy/sda)","Bei einer Wahlkampfveranstaltung in Aschkalon wurde Regierungschef Benjamin Netanyahu gewarnt, dass eine Rakete aus dem Gazastreifen in Richtung Israel abgefeuert wurde. Zusammen mit seiner Frau Sara wurde er umgehend in Sicherheit gebracht, während das israelische Raketenabwehrsystem ""Iron Dome"" die Rakete abfing. Netanyahu macht in Aschkalon Wahlkampf, da er sich gegen den früheren Minister Gideon Saar behaupten muss, um Spitzenkandidat des Likud bei der vorgezogenen Neuwahl im März zu bleiben. Der Gazastreifen steht seit 2007 unter Kontrolle der radikalislamischen Hamas, was bereits drei kriegerische Auseinandersetzungen mit Israel zur Folge hatte.",mistralai/Mixtral-8x7B-Instruct-v0.1
2021-02-11_6_373743290783.json,"Dutzende Jugendliche versammeln sich beim Zürcher Bellevue. Ein Streit eskaliert, TikToker berichten von Faustschlägen und Flaschenwürfen gegen die Polizei. Der Vorfall am Samstagabend ist nicht das einzige gewalttätige Aufeinandertreffen von Jugendlichen in den letzten Tagen. Trotz geltender Corona-Massnahmen versammeln sich immer häufiger grosse Gruppen, Auseinandersetzungen gab es auch in Basel oder Genf . Schuld ist gemäss einem Beteiligten vom Samstagabend am Stadelhofen der Lockdown: «Alles ist zu, es eskaliert», erklärte er gegenüber 20 Minuten. Dass die Gewaltbereitschaft zunimmt, beobachten auch Jugendliche, die mit den Auseinandersetzungen beim Bellevue nichts zu tun hatten: «Ich habe schon von vielen Freunden gehört, dass sie frustriert und depressiv sind, weil einfach nichts mehr läuft. Wenn ich jetzt am Wochenende in die Stadt gehe, sehe ich auch fast nur noch Jugendliche, die Stress suchen und aggressiv sind. «Das hat extrem zugenommen» sagt etwa die 19-jährige Tamira. Stellensuche könne das verstärken Sie könne das Problem nachvollziehen: «Für mich ist das eine natürliche Reaktion. Wir tragen eine grosse Wut in uns, weil es einfach keine Möglichkeiten mehr gibt, wo man sonst seine Frust rauslassen kann.» Dass es zu Ausschreitungen wie am Wochenende am Zürcher Stadelhofen kommt, deutet für Tamira darauf hin, dass die Jugendlichen sich jetzt Gehör verschaffen wollen. Das findet sie gut. «Sonst beachtet man uns jungen Leute ja kaum noch.» Sie frage sich, was noch passieren müsse, damit endlich auf die Probleme der Jugend eingegangen werde. Neben dem Lockdown-Frust sei auch die Stellensuche für viele Jugendliche belastend: «Ich habe zum Glück einen Job, aber für viele ist es extrem mühsam, während dem Lockdown eine Schnupperlehrstelle zu finden», sagt Tamira. Dass diese Wut dann auf der Strasse rausgelassen werde, könne sie nachvollziehen. Politiker in der Verantwortung Dass Frust und Wut sich zunehmend auf der Strasse entladen, musste auch Andy (16) schon erfahren. «Ich war kürzlich am Abend draussen und merkte einfach, wie aggressiv gewisse Jugendliche unterwegs waren. Die suchen einfach nur Stress. Ich schaue dann immer, dass ich diesen Leuten aus dem Weg gehe.» Weil alle Freizeiteinrichtungen geschlossen seien, nähme die Aggressivität bei den Jungen zu. «Man kann ja sonst nichts machen und irgendwann schlägt die Langeweile bei einigen in Aggression um. Das Problem verstärkt sich derzeit noch, weil viele Schüler im Moment Ferien haben», sagt Andy. Er sieht auch die Politik in der Verantwortung: «Der Bundesrat und die ganzen Politiker hören nicht auf uns Jungen und nehmen die Probleme, die wir wegen dem Lockdown haben, nicht ernst. Jetzt müssen wir uns halt Gehör verschaffen, sonst werden wir ignoriert.»","Am Samstagabend hat sich am Zürcher Bellevue ein gewalttätiger Streit zwischen Jugendlichen ereignet, bei dem Faustschläge und Flaschenwürfe gegen die Polizei gehen. Dies ist nicht der erste Vorfall dieser Art, da sich in den letzten Tagen vermehrt große Gruppen von Jugendlichen versammelt und Auseinandersetzungen stattgefunden haben, unter anderem in Basel und Genf. Ein Beteiligter am Samstagabend macht den Lockdown für die Eskalation verantwortlich, während Jugendliche, die nicht in die Auseinandersetzungen involviert sind, von Frustration und Depression durch die Pandemie-Einschränkungen berichten. Sie beobachten auch eine Zunahme der Aggressivität unter den Jugendlichen, die auf der Suche nach Möglichkeiten sind, ihren Frust abzulassen. Die Politik wird aufgefordert, die Belange der Jugendlichen ernst zu nehmen und sich um ihre Probleme zu kümmern, um weitere Ausschreitungen zu verhindern.",mistralai/Mixtral-8x7B-Instruct-v0.1
2021-10-29_6_955006746507.json,"In Fussfesseln und die Hände an einen Bauchgurt gekettet erschien Brian am Donnerstag als Privatkläger am Zürcher Obergericht. Begleitet wurde er von sieben Polizisten, einer davon in Vollmontur. Vor Gericht standen drei Ärzte, die 2011 den damals 16-Jährigen 13 Tage lang in der Psychiatrischen Universitätsklinik ans Bett gefesselt und mit Medikamenten ruhig gestellt hatten. Ihnen wird Freiheitsberaubung vorgeworfen. Die Fesselung wurde nach dem siebten Tag teilweise gelöst und später durfte er eine Stunde spazieren. Vor Gericht sagte einer der drei Beschuldigten: «Brian war wegen akuter Selbstgefährdung aus dem Jugendgefängnis zu uns gebracht worden und hatte einen zweiten Suizidversuch verübt.» Er habe einen Abschiedsbrief an seine Eltern geschrieben. «Es lag eine akute Selbstgefährdung vor», sagte der Psychiater. Während der ganzen Hospitalisation sei er nicht ansprechbar gewesen. «Wir konnten nicht mit ihm reden», sagte der Arzt. «Eine andere Alternative als eine Fixation war in diesem Zustand absolut nicht möglich.» Zudem lag eine hohe Fremdgefährdung vor. «Er hat Morddrohungen ausgesprochen und mich und das Pflegepersonal angespuckt.» Man habe Angst vor ihm gehabt, trotzdem habe man versucht, das Beste für einen schwerkranken Patienten zu erreichen. «Wir hatten richtig gehandelt», fasste der Psychiater rückblickend zusammen.Das sah das Bezirksgericht Zürich letztes Jahr ähnlich. Es hatte die drei Psychiater freigesprochen. Für die Staatsanwaltschaft war der Freispruch hingegen eine Schlappe. Der Staatsanwalt wollte sie wegen Freiheitsberaubung verurteilt sehen. «Ich wollte Hilfe und nicht noch mehr Schaden» Auch der Anwalt von Brian fordert die Bestrafung der drei Ärzte wegen Freiheitsberaubung. Zudem verlangt er ein Gutachten bezüglich der Selbst- und Fremdgefährdung und ob eine Fixation gerechtfertigt war. «Das Gutachten soll zeigen, ob weniger einschränkende Behandlungen möglich gewesen wären», sagte er am Donnerstag vor Gericht. Auch Brian durfte noch ein Schlusswort halten: «Ich wollte Hilfe und nicht noch mehr Schaden.» Es habe keinen Grund für die Fixation gegeben. «Ich habe das Personal weder bedroht noch beleidigt. Die Massnahmen waren unrechtmässig und nicht korrekt.» Er sei nicht ansprechbar gewesen wegen den vielen Medikamenten, die ihm verabreicht wurden: «Ich war wie in einer anderen Welt.» Danach verlangte er wieder in die Strafanstalt Pöschwies zurückgeführt zu werden, was das Obergericht akzeptierte. Das Urteil wird voraussichtlich im November gefällt.","Brian, der als Privatkläger auftritt, erschien mit sieben Polizisten am Zürcher Obergericht. Drei Ärzte stehen wegen Freiheitsberaubung vor Gericht, da sie Brian im Jahr 2011 in der Psychiatrischen Universitätsklinik ans Bett fesselten und mit Medikamenten ruhigstellten. Brian hatte zuvor einen Suizidversuch unternommen und lag in akuter Selbstgefährdung. Die Anwälte fordern trotz Freispruch durch das Bezirksgericht Zürich die Bestrafung der Ärzte und ein Gutachten bezüglich der Selbst- und Fremdgefährdung und ob die Fixation gerechtfertigt war. Brian bestreitet die Notwendigkeit der Fixation und verlangte fingerschwerts zurück in die Strafanstalt Pöschwies. Das Urteil wird im November erwartet.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-04-15_6_635854129507.json,"Seit Sonntagmorgen ist der Schienenverkehr zwischen Vevey und Blonay wegen eines Gleitschirmunfalls unterbrochen. Laut eines Leserreporters von «20 Minutes» hat ein Gleitschirmpilot mit seinem Schirm die Leitungen touchiert. Wie die Bahngesellschaft Montreux Oberland Bernois mitteilte, waren Teile des Gleitschirms auf den Leitungen geschmolzen, was Probleme im Netzwerk verursachte. Im betroffenen Abschnitt würden nun Ersatzbusse eingesetzt. Ab Montagmittag sollen die Züge auf der Strecke Vevey-Blonay wieder normal verkehren können. Über den Gesundheitszustand des verunglückten Gleitschirmpiloten ist nichts bekannt - die Polizei hat eine Untersuchung eröffnet. Deltaseglerpilot bei Absturz schwer verletzt Ebenfalls am Sonntag kam es in Chur zu einem Unfall mit einem Deltasegler. Der Pilot wurde dabei schwer verletzt. Der 57-jährige Schweizer war am Mittag von Fanas aus zu einem mehrstündigen Deltaflug gestartet. Die Landung wäre in Grüsch vorgesehen gewesen. Während des Flugs geriet der Pilot allerdings in Schwierigkeiten. Als er die Landung auf dem Rossboden in Chur einleiten wollte, stürzte er aus einer Höhe von rund 15 Metern auf den Boden und zog sich dabei schwere Verletzungen zu. Der Deltaseglerpilot wurde von der Rega ins Kantonsspital Graubünden geflogen.","Am Sonntag kam es in Vevey und Blonay zu einem Gleitschirmunfall, der den Zugverkehr in diesem Bereich unterbrach, nachdem der Gleitschirm die Leitungen touchiert hatte. In Chur stürzte ein Deltasegler während des Flugs schwer verletzt ab, als er versuchte, auf dem Rossboden zu landen. Die Polizei hat eine Untersuchung eingeleitet und der verunglückte Deltasegler wurde ins Kantonsspital Graubünden geflogen.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-07-18_6_645359082172.json,"Ein 20-jähriger Mann hat in der Häringstrasse in Zürich einen Polizisten hinter dem Steuer eines Patrouillenfahrzeugs mit einem in der Schweiz verbotenen Lasergerät geblendet. Der junge Mann wurde daraufhin festgenommen. Ob der Polizist bleibende Augenschäden vom Angriff davon trug, war zunächst unklar. Der Vorfall ereignete sich am Samstag gegen 01.30 Uhr bei einer Kontrollfahrt einer Polizeipatrouille im Stadtkreis 1, wie die Stadtpolizei mitteilte. Vor einem Haus zielte der Laserschütze, der sich dort mit zwei weiteren jungen Männern aufhielt, unvermittelt auf den Polizisten. Unklar, ob bleibende Schäden vorliegen Die beiden Beamten im Polizeiwagen verhafteten daraufhin den mutmasslichen Laserschützen und brachten ihn auf eine Polizeiwache. Der Geblendete wurde zur Kontrolle der Augen in ein Spital gebracht.","Ein 20-jähriger Mann hat in Zürich einen Polizisten mit einem Lasergerät, das in der Schweiz verboten ist, geblendet, als dieser in einem Patrouillenfahrzeug sass. Der Vorfall ereignete sich während einer Kontrollfahrt im Stadtkreis 1. Der Polizist wurde zur Untersuchung der Augen in ein Spital gebracht und der mutmassliche Täter wurde verhaftet. Ob der Polizist bleibende Augenschäden erlitten hat, ist unklar.",mistralai/Mixtral-8x7B-Instruct-v0.1
2020-04-14_6_422926956907.json,"SUV-Boom hin oder her: Bei Audi heisst das meistverkaufte Modell nach wie vor A4 - eine klassische Limousine also, die auch als Kombi (Avant) angeboten wird. «Seit nunmehr einem Vierteljahrhundert prägt der A4 unsere Marke wie keine andere Baureihe», sagt Audi-Sprecher Christoph Lungwitz. 7,5 Millionen Stück wurden bisher verkauft, und auch aktuell ist das Modell gefragt: «Jeder fünfte global ausgelieferte Audi ist aus der A4-Familie». In der Schweiz stand dem Mittelklassemodell in den vergangenen Jahren zwar der kleinere A3 vor der Sonne, doch mit 3107 verkauften Einheiten im letzten Jahr war der A4 hierzulande immerhin das zweitbeliebteste Modell der VW-Tochter. Im ersten Halbjahr 2019 reichte es für den Dauerbrenner mit 913 Verkäufen intern nur noch für den vierten Platz - A3, Q2 und Q3 sind an ihm vorbeigezogen und A1 und Q5 lauern nur noch ganz knapp dahinter. Doch nun wurde der A4 zur Halbzeit des Bauzyklus überarbeitet, und für einmal sind die Änderungen überraschend umfangreich. Auf den ersten Blick ist der überarbeitete A4 an der neuen Lichtsignatur zu erkennen. Obwohl man bei Audi einst stolz darauf war, dass die LED-Bänder komplett durchgehend gefertigt werden konnten, teilt man diese beim A4 nun wieder in Segmente auf: Die neue Signatur besteht aus einem langen und fünf kurzen LED-Strichen, der Lichtbogen unter dem Scheinwerfer entfällt. Heute muss alles besonders athletisch wirken Der Innenraum ist grosso modo gleichgeblieben, allerdings wird das Infotainmentsystem neu via Touchscreen und nicht mehr per Dreh-Drück-Regler bedient. Schade: Auf das haptische Feedback auf dem Bildschirm, wie man es von neueren Audi-Modellen kennt, haben die Ingolstädter beim A4 verzichtet. Dafür können digitale Dienste auch nach dem Fahrzeugkauf per App dazu gekauft werden. Dass das Angebot an Fahrassistenzsystemen gross ist, versteht sich bei Audi von selbst; dass viele davon Aufpreis kosten leider auch. S4 nur noch als Selbstzünder Die wichtigste technische Änderung betrifft das sportliche Modell S4: Er erhält wie bereits seine grösseren Brüder S6 und S7 neu einen Dieselmotor. Ein Kniefall vor den hiesigen CO2-Vorschriften, auch wenn das Audi so nicht kommunizieren will. Aber: «Ausserhalb Europas werden wir den S4 weiterhin mit einem Benzinmotor anbieten», sagt der technische Projektleiter Pedro Oliveira. «In diesem Fall mit 354 PS und 500 Nm Drehmoment». Der in Europa angebotene S4 TDI wird von einem 3-Liter-V6-Selbstzünder mit 347 PS und 700 Nm angetrieben, der dank eines elektrisch angetriebenen Verdichters (EAV) die konzeptbedingte Anfahrschwäche des Dieselmotors überwinden soll. Das hat der S4 auch nötig, schliesslich steht das maximale Drehmoment erst bei 2500 Touren an - untypisch hoch für einen modernen Turbodiesel. Im Einsatz zeigt sich das System als nur bedingt gelungen: Je nach Fahrsituation lässt sich der S4 erstaunlich viel Zeit, bevor er dann mit brachialer Power vorwärts stürmt. Über das künstlich erzeugte Auspuffgeräusch, das an einen sportlichen Benziner erinnern soll, kann man sicherlich geteilter Meinung sein - glücklicherweise lässt es sich auch sehr dezent einstellen. Vielfältiges Motorenangebot Das Motorenangebot des A4 besteht in der Schweiz aus drei Turbodiesel (TDI; 163 bis 231 PS) und drei Turbobenzinern (TFSI; 150 bis 245 PS) mit Front- oder Allradantrieb, je nach Variante gekoppelt an ein Schalt-, Automatik- oder Doppelkupplungs-Getriebe. Vier Varianten (35 TDI, 35 TFSI, 40 TFSI und 45 TFSI) haben ein 12-Volt-Mildhybridsystem verbaut, bei allen anderen Motorisierungen wird das System nach und nach eingeführt. Der S4 verfügt bereits ab Marktstart über das Mildhybridsystem mit 48-Volt-Bordnetz. Auf den Markt kommt der neue A4 im Herbst, die Preise starten bei 47'100 Franken. Der S4 TDI ist ab 82'100 Franken zu haben. Audi A4 Avant (S4 TDI Avant) Modell: Mittelklassewagen Masse: Länge 4762 mm (S4: 4770 mm), Breite 1847 mm, Höhe 1431 mm (1433 mm), Radstand 2820 mm (2825 mm) Kofferraum: 460 bis 1495 Liter (1435 Liter) Motoren: Vorerst drei Benziner mit 150 PS und 245 PS sowie drei Diesel mit 163 PS bis 231 PS. S4: Diesel mit 347 PS Fahrleistungen: Von 0 auf 100 km/h in 6,5 bis 8,5 Sekunden (4,9 Sekunden), Höchstgeschwindigkeit von 223 bis 250 km/h Verbrauch (Werk): 3,8 bis 6,9 Liter auf 100 Kilometer CO2-Ausstoss (Werk): 100 bis 157 Gramm pro Kilometer (166 Gramm) Markteinführung: ab Herbst Preis: ab 47'100 Franken (S4 ab 82'100.-)","Der Audi A4 ist nach wie vor das meistverkaufte Modell von Audi, mit 7,5 Millionen Stück in 25 Jahren. In der Schweiz war er 2018 das zweitbeliebteste Modell der Marke mit 3107 Verkäufen. Nach einer Überarbeitung zur Halbzeit des Bauzyklus fällt die neue Lichtsignatur sofort auf, die LED-Bänder sind nun in Segmente aufgeteilt. Am Innenraum wurde nur wenig geändert, das Infotainmentsystem wird nun über einen Touchscreen bedient. Ein neuer Dieselmotor wurde im sportlichen S4-Modell eingebaut, um den CO2-Vorschriften in Europa gerecht zu werden. Die Preise für den neuen A4 beginnen bei 47'100 Franken und der S4 TDI ist ab 82'100 Franken zu haben.",mistralai/Mixtral-8x7B-Instruct-v0.1
